	Weekday	Hour	Temp	Rain	zipcode	count	rush
0	3	0	48	0.16	10016.0	4	False
1	3	0	49	0.24	10016.0	4	False
2	3	0	49	0.25	10016.0	4	False
3	3	0	49	0.26	10016.0	4	False
4	3	5	52	0.01	10018.0	5	False
5	3	5	52	0.01	10036.0	5	False
6	3	5	53	0.01	10018.0	5	False
7	3	5	53	0.01	10036.0	5	False
8	3	5	54	0.01	10018.0	5	False
9	3	5	54	0.01	10036.0	5	False
10	3	5	54	0.08	10018.0	5	False
11	3	5	54	0.08	10036.0	5	False
12	3	5	55	0.01	10018.0	5	False
13	3	5	55	0.01	10036.0	5	False
14	3	6	54	0.03	10021.0	3	False
15	3	6	54	0.03	11211.0	3	False
16	3	6	54	0.03	11215.0	3	False
17	3	6	55	0.02	10021.0	6	False
18	3	6	55	0.02	11211.0	6	False
19	3	6	55	0.02	11215.0	6	False
20	3	7	55	0	10018.0	4	True
21	3	7	55	0	10128.0	2	True
22	3	7	55	0	11103.0	2	True
23	3	7	56	0.01	10018.0	4	True
24	3	7	56	0.01	10128.0	2	True
25	3	7	56	0.01	11103.0	2	True
26	3	8	57	0	10021.0	2	True
27	3	8	57	0	10022.0	2	True
28	3	8	57	0	10025.0	2	True
29	3	8	57	0	10028.0	2	True
30	3	8	57	0	10034.0	2	True
31	3	8	57	0	10036.0	4	True
32	3	8	57	0.01	10021.0	2	True
33	3	8	57	0.01	10022.0	2	True
34	3	8	57	0.01	10025.0	2	True
35	3	8	57	0.01	10028.0	2	True
36	3	8	57	0.01	10034.0	2	True
37	3	8	57	0.01	10036.0	4	True
38	3	9	57	0	10001.0	2	True
39	3	9	57	0	10016.0	2	True
40	3	9	57	0	10022.0	4	True
41	3	9	57	0	10023.0	4	True
42	3	9	57	0	10028.0	4	True
43	3	9	58	0	10001.0	2	True
44	3	9	58	0	10016.0	2	True
45	3	9	58	0	10022.0	4	True
46	3	9	58	0	10023.0	4	True
47	3	9	58	0	10028.0	4	True
48	3	10	58	0	10023.0	1	True
49	3	10	58	0	10025.0	1	True
50	3	11	58	0	10013.0	1	False
51	3	11	58	0	10021.0	1	False
52	3	12	61	0	10010.0	1	False
53	3	12	61	0	11434.0	1	False
54	3	13	61	0	10022.0	2	False
55	3	13	62	0	10022.0	2	False
56	3	14	62	0	10022.0	8	False
57	3	14	62	0	10035.0	8	False
58	3	14	62	0	10036.0	8	False
59	3	14	62	0	11040.0	8	False
60	3	14	64	0	10022.0	8	False
61	3	14	64	0	10035.0	8	False
62	3	14	64	0	10036.0	8	False
63	3	14	64	0	11040.0	8	False
64	3	15	68	0	10009.0	1	False
65	3	15	68	0	10013.0	1	False
66	3	15	68	0	10018.0	1	False
67	3	16	71	0	10011.0	2	False
68	3	16	71	0	10016.0	1	False
69	3	16	71	0	10017.0	1	False
70	3	16	71	0	10018.0	1	False
71	3	16	71	0	10035.0	1	False
72	3	16	71	0	10036.0	1	False
73	3	16	71	0	11368.0	1	False
74	3	17	73	0	10003.0	1	False
75	3	17	73	0	10014.0	1	False
76	3	17	73	0	10016.0	2	False
77	3	17	73	0	10019.0	1	False
78	3	17	73	0	10022.0	1	False
79	3	18	76	0	10010.0	2	False
80	3	18	76	0	10011.0	1	False
81	3	18	76	0	10013.0	1	False
82	3	18	76	0	10019.0	1	False
83	3	18	76	0	10035.0	1	False
84	3	18	76	0	10037.0	1	False
85	3	18	76	0	10038.0	1	False
86	3	18	76	0	10128.0	1	False
87	3	19	77	0	10014.0	1	False
88	3	19	77	0	10038.0	1	False
89	3	19	77	0	10069.0	1	False
90	3	19	77	0	11434.0	1	False
91	3	20	76	0	10016.0	2	False
92	3	21	77	0	10021.0	1	False
93	3	21	77	0	10023.0	1	False
94	3	21	77	0	10111.0	1	False
95	3	21	77	0	11368.0	1	False
96	3	22	76	0	10001.0	1	False
97	3	22	76	0	10010.0	1	False
98	3	22	76	0	10013.0	1	False
99	3	22	76	0	10014.0	1	False
100	3	22	76	0	10018.0	1	False
101	3	22	76	0	11368.0	1	False
102	3	23	72	0	10003.0	1	False
103	3	23	72	0	10011.0	1	False
104	3	23	72	0	10013.0	1	False
105	3	23	72	0	10014.0	1	False
106	3	23	72	0	10021.0	2	False
107	3	23	72	0	11368.0	1	False
108	4	0	70	0	10002.0	1	False
109	4	0	70	0	10017.0	1	False
110	4	0	70	0	11368.0	1	False
111	4	1	71	0	10014.0	1	False
112	4	1	71	0	10017.0	1	False
113	4	3	65	0	10001.0	1	False
114	4	6	60	0	10014.0	1	False
115	4	7	58	0	10025.0	1	True
116	4	7	58	0	10128.0	1	True
117	4	8	56	0	10002.0	1	True
118	4	8	56	0	10003.0	1	True
119	4	8	56	0	10017.0	1	True
120	4	8	56	0	10025.0	1	True
121	4	8	56	0	10028.0	1	True
122	4	9	56	0	10013.0	1	True
123	4	9	56	0	10021.0	1	True
124	4	9	56	0	10022.0	1	True
125	4	9	56	0	10023.0	1	True
126	4	9	56	0	10025.0	1	True
127	4	9	56	0	10128.0	1	True
128	4	10	57	0	10023.0	1	True
129	4	10	57	0	10028.0	1	True
130	4	10	57	0	10111.0	1	True
131	4	11	58	0	10013.0	1	False
132	4	11	58	0	10014.0	1	False
133	4	11	58	0	10016.0	1	False
134	4	11	58	0	10018.0	1	False
135	4	12	59	0	10007.0	1	False
136	4	12	59	0	10023.0	1	False
137	4	13	62	0	10004.0	1	False
138	4	13	62	0	10017.0	1	False
139	4	13	62	0	10025.0	1	False
140	4	13	62	0	10034.0	1	False
141	4	13	62	0	10037.0	1	False
142	4	13	62	0	11434.0	1	False
143	4	14	64	0	10019.0	2	False
144	4	14	64	0	11105.0	1	False
145	4	14	64	0	11434.0	2	False
146	4	15	65	0	10017.0	1	False
147	4	15	65	0	10019.0	1	False
148	4	15	65	0	10025.0	1	False
149	4	15	65	0	10028.0	1	False
150	4	15	65	0	11201.0	1	False
151	4	16	66	0	10012.0	1	False
152	4	16	66	0	10019.0	2	False
153	4	16	66	0	10037.0	1	False
154	4	16	66	0	11434.0	1	False
155	4	17	66	0	10011.0	1	False
156	4	17	66	0	10019.0	1	False
157	4	17	66	0	10035.0	1	False
158	4	17	66	0	11368.0	1	False
159	4	18	69	0	10013.0	2	False
160	4	18	69	0	10036.0	1	False
161	4	18	69	0	10069.0	1	False
162	4	19	68	0	10004.0	1	False
163	4	19	68	0	10010.0	1	False
164	4	19	68	0	10018.0	1	False
165	4	19	68	0	10028.0	1	False
166	4	20	67	0	10001.0	1	False
167	4	20	67	0	10003.0	2	False
168	4	20	67	0	10011.0	1	False
169	4	20	67	0	10012.0	1	False
170	4	20	67	0	10019.0	1	False
171	4	21	67	0	10003.0	1	False
172	4	21	67	0	10009.0	1	False
173	4	21	67	0	10010.0	1	False
174	4	21	67	0	10011.0	1	False
175	4	21	67	0	11104.0	1	False
176	4	22	65	0	10001.0	1	False
177	4	22	65	0	10010.0	1	False
178	4	22	65	0	10019.0	1	False
179	4	22	65	0	10036.0	1	False
180	4	22	65	0	10280.0	1	False
181	4	22	65	0	11102.0	1	False
182	4	23	63	0	10003.0	1	False
183	4	23	63	0	10012.0	1	False
184	4	23	63	0	10018.0	1	False
185	4	23	63	0	10023.0	1	False
186	4	23	63	0	10036.0	1	False
187	4	23	63	0	10128.0	1	False
188	5	0	62	0	10011.0	1	False
189	5	0	62	0	10019.0	2	False
190	5	0	62	0	11215.0	1	False
191	5	1	61	0	10014.0	1	False
192	5	1	61	0	10017.0	1	False
193	5	1	61	0	10027.0	1	False
194	5	3	59	0	10001.0	1	False
195	5	3	59	0	10016.0	1	False
196	5	3	59	0	11211.0	1	False
197	5	4	59	0	10018.0	1	False
198	5	4	59	0	10019.0	1	False
199	5	5	57	0	10012.0	1	False
200	5	6	57	0	10003.0	1	False
201	5	7	57	0	10012.0	1	True
202	5	7	57	0	11374.0	1	True
203	5	8	56	0	10001.0	1	True
204	5	8	56	0	10003.0	1	True
205	5	8	56	0	10021.0	1	True
206	5	9	54	0	10011.0	1	True
207	5	9	54	0	10012.0	1	True
208	5	9	54	0	10016.0	1	True
209	5	9	54	0	10018.0	1	True
210	5	9	54	0	10021.0	1	True
211	5	9	54	0	10028.0	1	True
212	5	10	55	0	10011.0	1	True
213	5	10	55	0	10017.0	1	True
214	5	10	55	0	10035.0	1	True
215	5	11	57	0	10001.0	2	False
216	5	11	57	0	10003.0	1	False
217	5	11	57	0	10019.0	1	False
218	5	11	57	0	10023.0	1	False
219	5	12	60	0	10001.0	1	False
220	5	12	60	0	10011.0	1	False
221	5	12	60	0	10012.0	1	False
222	5	13	62	0	10016.0	1	False
223	5	14	64	0	10011.0	3	False
224	5	14	64	0	10017.0	1	False
225	5	14	64	0	10018.0	1	False
226	5	14	64	0	10021.0	1	False
227	5	14	64	0	10022.0	1	False
228	5	14	64	0	10024.0	1	False
229	5	14	64	0	10038.0	1	False
230	5	15	66	0	10011.0	2	False
231	5	15	66	0	10013.0	1	False
232	5	15	66	0	10022.0	1	False
233	5	15	66	0	10024.0	2	False
234	5	15	66	0	11213.0	1	False
235	5	15	66	0	11414.0	1	False
236	5	16	68	0	10001.0	2	False
237	5	16	68	0	10011.0	1	False
238	5	16	68	0	10019.0	1	False
239	5	16	68	0	10038.0	1	False
240	5	16	68	0	11211.0	1	False
241	5	17	70	0	10010.0	1	False
242	5	17	70	0	10011.0	1	False
243	5	17	70	0	10028.0	1	False
244	5	18	66	0	10011.0	1	False
245	5	18	66	0	10014.0	1	False
246	5	18	66	0	10282.0	1	False
247	5	19	67	0	10003.0	1	False
248	5	19	67	0	10023.0	1	False
249	5	20	66	0	10001.0	1	False
250	5	20	66	0	10013.0	1	False
251	5	20	66	0	10014.0	1	False
252	5	20	66	0	10017.0	1	False
253	5	20	66	0	10019.0	1	False
254	5	20	66	0	10021.0	1	False
255	5	20	66	0	10025.0	1	False
256	5	20	66	0	10038.0	1	False
257	5	21	65	0	10010.0	1	False
258	5	21	65	0	10014.0	1	False
259	5	21	65	0	10035.0	1	False
260	5	21	65	0	10036.0	1	False
261	5	22	64	0	10011.0	2	False
262	5	22	64	0	10014.0	1	False
263	5	22	64	0	11101.0	1	False
264	5	22	64	0	11201.0	1	False
265	5	23	57	0.03	10003.0	2	False
266	5	23	57	0.03	10009.0	2	False
267	5	23	57	0.03	10019.0	2	False
268	5	23	57	0.03	10027.0	2	False
269	5	23	57	0.03	10036.0	2	False
270	5	23	57	0.03	11211.0	2	False
271	5	23	59	0.06	10003.0	2	False
272	5	23	59	0.06	10009.0	2	False
273	5	23	59	0.06	10019.0	2	False
274	5	23	59	0.06	10027.0	2	False
275	5	23	59	0.06	10036.0	2	False
276	5	23	59	0.06	11211.0	2	False
277	6	0	54	0.01	10002.0	2	False
278	6	0	54	0.01	10006.0	2	False
279	6	0	54	0.01	10010.0	2	False
280	6	0	54	0.01	10016.0	2	False
281	6	0	57	0.07	10002.0	2	False
282	6	0	57	0.07	10006.0	2	False
283	6	0	57	0.07	10010.0	2	False
284	6	0	57	0.07	10016.0	2	False
285	6	1	56	0	10002.0	1	False
286	6	1	56	0	10003.0	1	False
287	6	1	56	0	10011.0	1	False
288	6	1	56	0	10024.0	1	False
289	6	1	56	0	11211.0	1	False
290	6	2	58	0	10001.0	1	False
291	6	2	58	0	10014.0	1	False
292	6	2	58	0	10019.0	2	False
293	6	3	56	0.01	10005.0	1	False
294	6	4	55	0	11211.0	1	False
295	6	7	56	0	10017.0	2	True
296	6	8	55	0	10006.0	1	True
297	6	8	55	0	10019.0	1	True
298	6	8	55	0	10035.0	1	True
299	6	9	54	0	10016.0	1	True
300	6	10	55	0	10016.0	1	True
301	6	10	55	0	10017.0	1	True
302	6	10	55	0	10025.0	1	True
303	6	11	57	0	10036.0	1	False
304	6	12	57	0	10019.0	1	False
305	6	12	57	0	10021.0	1	False
306	6	12	57	0	10022.0	1	False
307	6	12	57	0	10025.0	1	False
308	6	13	57	0	10032.0	1	False
309	6	13	57	0	11101.0	1	False
310	6	13	57	0	11368.0	1	False
311	6	14	59	0	10003.0	1	False
312	6	14	59	0	10006.0	1	False
313	6	14	59	0	10018.0	1	False
314	6	14	59	0	11231.0	1	False
315	6	15	61	0	10003.0	1	False
316	6	15	61	0	10022.0	1	False
317	6	15	61	0	10023.0	1	False
318	6	16	60	0	10001.0	1	False
319	6	16	60	0	10128.0	1	False
320	6	16	60	0	11105.0	1	False
321	6	17	59	0	10011.0	1	False
322	6	17	59	0	10012.0	1	False
323	6	17	59	0	10016.0	1	False
324	6	17	59	0	10023.0	1	False
325	6	18	62	0	10003.0	1	False
326	6	18	62	0	10021.0	1	False
327	6	18	62	0	10022.0	1	False
328	6	20	63	0	10029.0	1	False
329	6	20	63	0	11368.0	1	False
330	6	20	63	0	11434.0	1	False
331	6	21	58	0.02	10003.0	1	False
332	6	21	58	0.02	10011.0	1	False
333	6	21	58	0.02	11201.0	1	False
334	6	22	60	0	10014.0	1	False
335	6	22	60	0	10035.0	1	False
336	6	23	60	0	11206.0	1	False
337	6	23	60	0	11368.0	1	False
338	0	2	57	0	10011.0	2	False
339	0	2	57	0	10022.0	2	False
340	0	3	55	0	10010.0	1	False
341	0	5	53	0	10014.0	1	False
342	0	5	53	0	10029.0	1	False
343	0	6	52	0	10018.0	1	False
344	0	6	52	0	10019.0	1	False
345	0	6	52	0	10024.0	1	False
346	0	6	52	0	11105.0	1	False
347	0	6	52	0	11434.0	4	False
348	0	7	51	0	10010.0	2	True
349	0	7	51	0	10017.0	1	True
350	0	7	51	0	10025.0	1	True
351	0	7	51	0	11211.0	1	True
352	0	8	50	0	10016.0	1	True
353	0	9	50	0	10001.0	2	True
354	0	9	50	0	10003.0	1	True
355	0	9	50	0	10019.0	1	True
356	0	9	50	0	10023.0	1	True
357	0	10	50	0	10001.0	1	True
358	0	12	54	0	10021.0	1	False
359	0	12	54	0	11368.0	1	False
360	0	13	55	0	10019.0	1	False
361	0	13	55	0	10023.0	1	False
362	0	13	55	0	11221.0	1	False
363	0	14	59	0	10036.0	1	False
364	0	15	61	0	10001.0	1	False
365	0	15	61	0	10014.0	1	False
366	0	15	61	0	10021.0	1	False
367	0	16	63	0	10003.0	1	False
368	0	16	63	0	10018.0	1	False
369	0	16	63	0	10022.0	1	False
370	0	17	66	0	10006.0	1	False
371	0	17	66	0	10011.0	1	False
372	0	17	66	0	10014.0	1	False
373	0	17	66	0	10035.0	1	False
374	0	17	66	0	11222.0	1	False
375	0	18	68	0	10025.0	1	False
376	0	18	68	0	10037.0	1	False
377	0	19	69	0	10011.0	1	False
378	0	19	69	0	10012.0	1	False
379	0	19	69	0	10017.0	1	False
380	0	19	69	0	10018.0	1	False
381	0	20	68	0	10022.0	1	False
382	0	20	68	0	11217.0	1	False
383	0	21	67	0	10014.0	1	False
384	0	21	67	0	10024.0	1	False
385	0	21	67	0	10153.0	1	False
386	0	21	67	0	11238.0	1	False
387	0	22	66	0	10002.0	1	False
388	0	22	66	0	10003.0	1	False
389	0	22	66	0	10014.0	1	False
390	0	22	66	0	10023.0	1	False
391	0	23	65	0	10036.0	1	False
392	1	0	63	0	10012.0	1	False
393	1	0	63	0	10016.0	1	False
394	1	1	62	0	10019.0	1	False
395	1	1	62	0	10036.0	1	False
396	1	2	59	0	11217.0	1	False
397	1	3	58	0	10011.0	1	False
398	1	6	54	0	10013.0	1	False
399	1	6	54	0	10021.0	1	False
400	1	6	54	0	10023.0	1	False
401	1	7	53	0	10011.0	1	True
402	1	8	53	0	10003.0	2	True
403	1	8	53	0	10010.0	1	True
404	1	8	53	0	10019.0	3	True
405	1	8	53	0	10025.0	1	True
406	1	8	53	0	10037.0	1	True
407	1	8	53	0	10128.0	1	True
408	1	8	53	0	11237.0	1	True
409	1	9	52	0	10001.0	1	True
410	1	9	52	0	10014.0	1	True
411	1	9	52	0	10021.0	1	True
412	1	9	52	0	10022.0	1	True
413	1	10	53	0	10021.0	1	True
414	1	10	53	0	11434.0	4	True
415	1	11	55	0	10013.0	2	False
416	1	11	55	0	10014.0	1	False
417	1	11	55	0	10023.0	1	False
418	1	12	57	0	10016.0	1	False
419	1	12	57	0	10017.0	1	False
420	1	14	59	0	11217.0	1	False
421	1	15	61	0	10001.0	1	False
422	1	15	61	0	10003.0	1	False
423	1	15	61	0	11377.0	1	False
424	1	16	64	0	10017.0	1	False
425	1	16	64	0	10028.0	1	False
426	1	16	64	0	11225.0	1	False
427	1	17	69	0	10011.0	1	False
428	1	17	69	0	10454.0	1	False
429	1	18	70	0	10002.0	1	False
430	1	18	70	0	10007.0	1	False
431	1	18	70	0	10016.0	2	False
432	1	18	70	0	10019.0	1	False
433	1	18	70	0	10128.0	2	False
434	1	18	70	0	11368.0	1	False
435	1	19	69	0	10014.0	1	False
436	1	19	69	0	10017.0	1	False
437	1	19	69	0	10023.0	1	False
438	1	19	69	0	10028.0	1	False
439	1	19	69	0	11201.0	1	False
440	1	19	69	0	11434.0	1	False
441	1	20	69	0	10003.0	1	False
442	1	20	69	0	10019.0	1	False
443	1	20	69	0	10022.0	2	False
444	1	20	69	0	10025.0	1	False
445	1	20	69	0	10035.0	1	False
446	1	20	69	0	10036.0	1	False
447	1	21	67	0	10022.0	1	False
448	1	21	67	0	10128.0	1	False
449	1	22	65	0	10025.0	1	False
450	1	23	64	0	10028.0	1	False
451	2	1	61	0	10012.0	1	False
452	2	1	61	0	10017.0	1	False
453	2	2	59	0	10010.0	1	False
454	2	2	59	0	10016.0	1	False
455	2	5	54	0	10010.0	1	False
456	2	5	54	0	10024.0	1	False
457	2	6	53	0	10023.0	1	False
458	2	6	53	0	10025.0	1	False
459	2	6	53	0	11211.0	1	False
460	2	7	53	0	10010.0	1	True
461	2	7	53	0	10019.0	1	True
462	2	7	53	0	10037.0	1	True
463	2	8	52	0	10021.0	1	True
464	2	8	52	0	10023.0	1	True
465	2	8	52	0	10038.0	1	True
466	2	8	52	0	10069.0	1	True
467	2	8	52	0	11223.0	1	True
468	2	8	52	0	11368.0	1	True
469	2	9	50	0	10032.0	1	True
470	2	9	50	0	10038.0	1	True
471	2	9	50	0	10128.0	1	True
472	2	10	53	0	10019.0	1	True
473	2	10	53	0	10021.0	1	True
474	2	10	53	0	10022.0	1	True
475	2	10	53	0	10035.0	1	True
476	2	10	53	0	11368.0	2	True
477	2	11	54	0	10021.0	1	False
478	2	11	54	0	10036.0	1	False
479	2	12	56	0	10003.0	1	False
480	2	12	56	0	10018.0	1	False
481	2	14	61	0	10005.0	1	False
482	2	14	61	0	10018.0	1	False
483	2	14	61	0	10019.0	1	False
484	2	14	61	0	10027.0	1	False
485	2	15	63	0	10010.0	2	False
486	2	15	63	0	10011.0	1	False
487	2	15	63	0	10017.0	1	False
488	2	15	63	0	10019.0	1	False
489	2	15	63	0	10028.0	1	False
490	2	15	63	0	10036.0	1	False
491	2	16	67	0	10014.0	1	False
492	2	16	67	0	10028.0	1	False
493	2	16	67	0	10035.0	1	False
494	2	16	67	0	10038.0	1	False
495	2	17	67	0	10012.0	1	False
496	2	17	67	0	10023.0	1	False
497	2	17	67	0	11434.0	1	False
498	2	18	68	0	10017.0	1	False
499	2	19	67	0	10005.0	1	False
500	2	19	67	0	10010.0	2	False
501	2	19	67	0	10019.0	1	False
502	2	19	67	0	10022.0	1	False
503	2	19	67	0	10037.0	1	False
504	2	20	65	0	10025.0	1	False
505	2	21	61	0	10003.0	1	False
506	2	21	61	0	10013.0	1	False
507	2	21	61	0	10016.0	1	False
508	2	21	61	0	10021.0	1	False
509	2	22	59	0	10001.0	1	False
510	2	22	59	0	10013.0	1	False
511	2	22	59	0	10014.0	1	False
512	2	22	59	0	10016.0	1	False
513	2	23	60	0	10019.0	1	False
514	3	0	60	0	10001.0	1	False
515	3	0	60	0	10003.0	1	False
516	3	0	60	0	10007.0	1	False
517	3	1	60	0	10009.0	1	False
518	3	1	60	0	11201.0	1	False
519	3	6	53	0.04	10011.0	1	False
520	3	6	53	0.04	10025.0	1	False
521	3	6	53	0.04	11216.0	1	False
522	3	7	53	0.06	10021.0	2	True
523	3	7	53	0.06	10024.0	2	True
524	3	7	53	0.06	10036.0	2	True
525	3	7	53	0.06	11434.0	2	True
526	3	7	54	0.06	10021.0	2	True
527	3	7	54	0.06	10024.0	2	True
528	3	7	54	0.06	10036.0	2	True
529	3	7	54	0.06	11434.0	2	True
530	3	8	53	0	10025.0	4	True
531	3	8	53	0	10036.0	8	True
532	3	8	53	0	11217.0	4	True
533	3	8	53	0.06	10025.0	4	True
534	3	8	53	0.06	10036.0	8	True
535	3	8	53	0.06	11217.0	4	True
536	3	8	53	0.1	10025.0	4	True
537	3	8	53	0.1	10036.0	8	True
538	3	8	53	0.1	11217.0	4	True
539	3	8	54	0.09	10025.0	4	True
540	3	8	54	0.09	10036.0	8	True
541	3	8	54	0.09	11217.0	4	True
542	3	9	53	0.04	10011.0	3	True
543	3	9	53	0.04	10014.0	3	True
544	3	9	53	0.04	10036.0	3	True
545	3	9	53	0.04	10128.0	3	True
546	3	9	53	0.04	11205.0	3	True
547	3	9	54	0.06	10011.0	3	True
548	3	9	54	0.06	10014.0	3	True
549	3	9	54	0.06	10036.0	3	True
550	3	9	54	0.06	10128.0	3	True
551	3	9	54	0.06	11205.0	3	True
552	3	9	54	0.07	10011.0	3	True
553	3	9	54	0.07	10014.0	3	True
554	3	9	54	0.07	10036.0	3	True
555	3	9	54	0.07	10128.0	3	True
556	3	9	54	0.07	11205.0	3	True
557	3	10	54	0.01	10001.0	6	True
558	3	10	54	0.01	10018.0	3	True
559	3	10	54	0.01	11368.0	3	True
560	3	10	54	0.04	10001.0	12	True
561	3	10	54	0.04	10018.0	6	True
562	3	10	54	0.04	11368.0	6	True
563	3	11	54	0.01	10014.0	4	False
564	3	11	54	0.01	10017.0	4	False
565	3	11	54	0.01	10018.0	4	False
566	3	11	54	0.01	10019.0	4	False
567	3	11	54	0.01	10028.0	4	False
568	3	11	54	0.02	10014.0	8	False
569	3	11	54	0.02	10017.0	8	False
570	3	11	54	0.02	10018.0	8	False
571	3	11	54	0.02	10019.0	8	False
572	3	11	54	0.02	10028.0	8	False
573	3	11	54	0.04	10014.0	4	False
574	3	11	54	0.04	10017.0	4	False
575	3	11	54	0.04	10018.0	4	False
576	3	11	54	0.04	10019.0	4	False
577	3	11	54	0.04	10028.0	4	False
578	3	12	53	0.03	10001.0	2	False
579	3	12	53	0.03	10017.0	2	False
580	3	12	53	0.03	10019.0	2	False
581	3	12	54	0.04	10001.0	2	False
582	3	12	54	0.04	10017.0	2	False
583	3	12	54	0.04	10019.0	2	False
584	3	13	54	0.02	10013.0	1	False
585	3	13	54	0.02	10017.0	2	False
586	3	13	54	0.02	10019.0	1	False
587	3	13	54	0.02	10036.0	1	False
588	3	14	55	0.01	10001.0	1	False
589	3	14	55	0.01	10019.0	1	False
590	3	14	55	0.01	11201.0	1	False
591	3	15	56	0	10016.0	1	False
592	3	15	56	0	11221.0	1	False
593	3	15	56	0	11222.0	1	False
594	3	16	56	0	10001.0	1	False
595	3	16	56	0	10011.0	1	False
596	3	16	56	0	10014.0	1	False
597	3	16	56	0	10016.0	1	False
598	3	16	56	0	10017.0	1	False
599	3	16	56	0	10707.0	1	False
600	3	17	56	0	10002.0	1	False
601	3	17	56	0	10013.0	1	False
602	3	17	56	0	10018.0	1	False
603	3	17	56	0	10035.0	1	False
604	3	18	56	0	10003.0	1	False
605	3	18	56	0	10014.0	1	False
606	3	18	56	0	10019.0	1	False
607	3	18	56	0	10022.0	1	False
608	3	18	56	0	10024.0	1	False
609	3	18	56	0	10128.0	1	False
610	3	19	57	0	10001.0	2	False
611	3	19	57	0	10003.0	2	False
612	3	19	57	0	10022.0	1	False
613	3	19	57	0	10023.0	1	False
614	3	19	57	0	10028.0	2	False
615	3	19	57	0	10037.0	1	False
616	3	19	57	0	11377.0	1	False
617	3	19	57	0	11434.0	2	False
618	3	20	56	0	10011.0	1	False
619	3	20	56	0	10014.0	1	False
620	3	20	56	0	10016.0	1	False
621	3	20	56	0	10035.0	1	False
622	3	20	56	0	10111.0	1	False
623	3	20	56	0	11215.0	1	False
624	3	21	57	0	10021.0	2	False
625	3	21	57	0	10022.0	1	False
626	3	21	57	0	10037.0	1	False
627	3	21	57	0	10128.0	1	False
628	3	22	56	0	10014.0	1	False
629	3	22	56	0	10016.0	1	False
630	3	22	56	0	10022.0	1	False
631	3	22	56	0	10023.0	1	False
632	3	23	56	0	10010.0	1	False
633	3	23	56	0	10036.0	1	False
634	4	0	55	0	10022.0	2	False
635	4	0	55	0	10023.0	1	False
636	4	0	55	0	10035.0	1	False
637	4	0	55	0	11211.0	1	False
638	4	2	56	0	10002.0	1	False
639	4	2	56	0	10003.0	1	False
640	4	2	56	0	10014.0	1	False
641	4	5	56	0	10019.0	1	False
642	4	6	56	0.01	10010.0	1	False
643	4	6	56	0.01	10018.0	1	False
644	4	6	56	0.01	10023.0	1	False
645	4	7	55	0.03	10018.0	3	True
646	4	7	55	0.03	10019.0	3	True
647	4	7	55	0.03	11201.0	3	True
648	4	7	55	0.04	10018.0	6	True
649	4	7	55	0.04	10019.0	6	True
650	4	7	55	0.04	11201.0	6	True
651	4	8	55	0	10001.0	1	True
652	4	8	55	0	10003.0	1	True
653	4	8	55	0	10011.0	1	True
654	4	8	55	0	10013.0	1	True
655	4	8	55	0	10036.0	1	True
656	4	8	55	0	11368.0	1	True
657	4	8	55	0	11434.0	1	True
658	4	9	56	0	10011.0	1	True
659	4	9	56	0	10036.0	1	True
660	4	9	56	0	11434.0	1	True
661	4	10	55	0	10014.0	1	True
662	4	10	55	0	10022.0	3	True
663	4	10	55	0	10128.0	1	True
664	4	11	55	0	10001.0	1	False
665	4	11	55	0	10002.0	1	False
666	4	11	55	0	10025.0	1	False
667	4	12	56	0	10001.0	1	False
668	4	12	56	0	10017.0	1	False
669	4	12	56	0	10023.0	1	False
670	4	13	59	0	10011.0	1	False
671	4	14	60	0	10004.0	1	False
672	4	14	60	0	10023.0	1	False
673	4	14	60	0	10038.0	1	False
674	4	15	59	0	10013.0	1	False
675	4	15	59	0	10018.0	1	False
676	4	15	59	0	10019.0	1	False
677	4	15	59	0	10022.0	1	False
678	4	15	59	0	10028.0	1	False
679	4	15	59	0	10038.0	1	False
680	4	16	60	0	10005.0	1	False
681	4	16	60	0	10009.0	1	False
682	4	16	60	0	10014.0	1	False
683	4	16	60	0	10017.0	2	False
684	4	16	60	0	10028.0	3	False
685	4	16	60	0	10128.0	1	False
686	4	17	62	0	10007.0	1	False
687	4	17	62	0	10013.0	1	False
688	4	17	62	0	10022.0	1	False
689	4	17	62	0	10128.0	1	False
690	4	18	60	0	10001.0	3	False
691	4	18	60	0	10002.0	1	False
692	4	18	60	0	10023.0	1	False
693	4	18	60	0	10024.0	1	False
694	4	19	61	0	10003.0	1	False
695	4	19	61	0	10019.0	1	False
696	4	19	61	0	10025.0	1	False
697	4	19	61	0	11218.0	1	False
698	4	20	62	0	10011.0	1	False
699	4	20	62	0	10016.0	1	False
700	4	20	62	0	10019.0	1	False
701	4	20	62	0	10282.0	1	False
702	4	20	62	0	11201.0	1	False
703	4	21	62	0	10003.0	1	False
704	4	21	62	0	10022.0	1	False
705	4	22	62	0	10001.0	1	False
706	4	22	62	0	10009.0	1	False
707	4	22	62	0	10011.0	1	False
708	4	22	62	0	10018.0	1	False
709	4	22	62	0	10036.0	2	False
710	4	22	62	0	11222.0	1	False
711	4	23	62	0	10001.0	1	False
712	4	23	62	0	10011.0	1	False
713	4	23	62	0	10014.0	1	False
714	4	23	62	0	10016.0	1	False
715	4	23	62	0	11206.0	1	False
716	5	0	62	0	10003.0	1	False
717	5	0	62	0	11206.0	1	False
718	5	0	62	0	11211.0	1	False
719	5	1	62	0	10014.0	1	False
720	5	1	62	0	10016.0	1	False
