	Date	Temp	Rain	zipcode	count	Day	Hour	Weekday	Lat	Lon	Type
2944	2014-05-23-21	63	0.03	10036.0	6	23	21	4	40.756	-73.9826	uber
2945	2014-05-23-21	63	0.03	11101.0	6	23	21	4	40.7531	-73.9249	uber
2946	2014-05-23-21	63	0.03	11101.0	6	23	21	4	40.7531	-73.9249	uber
2947	2014-05-23-21	63	0.03	11101.0	6	23	21	4	40.7531	-73.9249	uber
2948	2014-05-23-21	63	0.03	11101.0	6	23	21	4	40.7531	-73.9249	uber
2949	2014-05-23-21	63	0.03	11101.0	6	23	21	4	40.7531	-73.9249	uber
2950	2014-05-23-21	63	0.03	11101.0	6	23	21	4	40.7531	-73.9249	uber
2951	2014-05-23-21	63	0.03	11235.0	6	23	21	4	40.5881	-73.9531	uber
2952	2014-05-23-21	63	0.03	11235.0	6	23	21	4	40.5881	-73.9531	uber
2953	2014-05-23-21	63	0.03	11235.0	6	23	21	4	40.5881	-73.9531	uber
2954	2014-05-23-21	63	0.03	11235.0	6	23	21	4	40.5881	-73.9531	uber
2955	2014-05-23-21	63	0.03	11235.0	6	23	21	4	40.5881	-73.9531	uber
2956	2014-05-23-21	63	0.03	11235.0	6	23	21	4	40.5881	-73.9531	uber
2957	2014-05-23-22	62	0	10010.0	2	23	22	4	40.743	-73.9872	uber
2958	2014-05-23-22	62	0	10010.0	2	23	22	4	40.743	-73.9872	uber
2959	2014-05-23-22	62	0	10012.0	1	23	22	4	40.726	-73.9928	uber
2960	2014-05-23-22	62	0	10016.0	1	23	22	4	40.751112	-73.980337	yellow
2961	2014-05-23-22	62	0	10018.0	1	23	22	4	40.7506	-73.9838	uber
2962	2014-05-23-22	62	0	10019.0	1	23	22	4	40.75721	-73.98255	yellow
2963	2014-05-23-22	62	0	10035.0	1	23	22	4	40.757912	-73.96998	yellow
2964	2014-05-23-22	62	0	11222.0	1	23	22	4	40.736	-73.9536	uber
2965	2014-05-23-23	60	0.02	10003.0	1	23	23	4	40.734	-73.991	uber
2966	2014-05-23-23	60	0.02	10012.0	1	23	23	4	40.7255	-73.995	uber
2967	2014-05-23-23	60	0.02	10013.0	1	23	23	4	40.725958	-74.008522	yellow
2968	2014-05-23-23	60	0.02	10014.0	2	23	23	4	40.740663	-74.007777	yellow
2969	2014-05-23-23	60	0.02	10014.0	2	23	23	4	40.7398	-74.0061	uber
2970	2014-05-23-23	60	0.02	10016.0	1	23	23	4	40.743352	-73.984065	yellow
2971	2014-05-23-23	60	0.02	10021.0	1	23	23	4	40.766506	-73.956699	yellow
2972	2014-05-23-23	60	0.02	10023.0	1	23	23	4	40.7713	-73.9816	uber
2973	2014-05-23-23	60	0.02	11209.0	1	23	23	4	40.6325	-74.0274	uber
2974	2014-05-23-23	60	0.02	11368.0	1	23	23	4	40.774034	-73.874483	yellow
2975	2014-05-24-00	57	0.02	10012.0	3	24	0	5	40.727874	-74.001547	yellow
2976	2014-05-24-00	57	0.02	10012.0	3	24	0	5	40.727874	-74.001547	yellow
2977	2014-05-24-00	57	0.02	10012.0	3	24	0	5	40.727874	-74.001547	yellow
2978	2014-05-24-00	57	0.02	10016.0	3	24	0	5	40.747237	-73.985217	yellow
2979	2014-05-24-00	57	0.02	10016.0	3	24	0	5	40.747237	-73.985217	yellow
2980	2014-05-24-00	57	0.02	10016.0	3	24	0	5	40.747237	-73.985217	yellow
2981	2014-05-24-00	57	0.07	10012.0	3	24	0	5	40.727874	-74.001547	yellow
2982	2014-05-24-00	57	0.07	10012.0	3	24	0	5	40.727874	-74.001547	yellow
2983	2014-05-24-00	57	0.07	10012.0	3	24	0	5	40.727874	-74.001547	yellow
2984	2014-05-24-00	57	0.07	10016.0	3	24	0	5	40.747237	-73.985217	yellow
2985	2014-05-24-00	57	0.07	10016.0	3	24	0	5	40.747237	-73.985217	yellow
2986	2014-05-24-00	57	0.07	10016.0	3	24	0	5	40.747237	-73.985217	yellow
2987	2014-05-24-00	57	0.08	10012.0	3	24	0	5	40.727874	-74.001547	yellow
2988	2014-05-24-00	57	0.08	10012.0	3	24	0	5	40.727874	-74.001547	yellow
2989	2014-05-24-00	57	0.08	10012.0	3	24	0	5	40.727874	-74.001547	yellow
2990	2014-05-24-00	57	0.08	10016.0	3	24	0	5	40.747237	-73.985217	yellow
2991	2014-05-24-00	57	0.08	10016.0	3	24	0	5	40.747237	-73.985217	yellow
2992	2014-05-24-00	57	0.08	10016.0	3	24	0	5	40.747237	-73.985217	yellow
2993	2014-05-24-01	57	0.1	10017.0	4	24	1	5	40.752205	-73.977372	yellow
2994	2014-05-24-01	57	0.1	10017.0	4	24	1	5	40.752205	-73.977372	yellow
2995	2014-05-24-01	57	0.1	10017.0	4	24	1	5	40.752205	-73.977372	yellow
2996	2014-05-24-01	57	0.1	10017.0	4	24	1	5	40.752205	-73.977372	yellow
2997	2014-05-24-01	57	0.1	11101.0	4	24	1	5	40.747862	-73.940342	yellow
2998	2014-05-24-01	57	0.1	11101.0	4	24	1	5	40.747862	-73.940342	yellow
2999	2014-05-24-01	57	0.1	11101.0	4	24	1	5	40.747862	-73.940342	yellow
3000	2014-05-24-01	57	0.1	11101.0	4	24	1	5	40.747862	-73.940342	yellow
3001	2014-05-24-01	57	0.1	11211.0	4	24	1	5	40.7163	-73.941	uber
3002	2014-05-24-01	57	0.1	11211.0	4	24	1	5	40.7163	-73.941	uber
3003	2014-05-24-01	57	0.1	11211.0	4	24	1	5	40.7163	-73.941	uber
3004	2014-05-24-01	57	0.1	11211.0	4	24	1	5	40.7163	-73.941	uber
3005	2014-05-24-01	57	0.1	11221.0	4	24	1	5	40.691462	-73.921726	yellow
3006	2014-05-24-01	57	0.1	11221.0	4	24	1	5	40.691462	-73.921726	yellow
3007	2014-05-24-01	57	0.1	11221.0	4	24	1	5	40.691462	-73.921726	yellow
3008	2014-05-24-01	57	0.1	11221.0	4	24	1	5	40.691462	-73.921726	yellow
3009	2014-05-24-01	57	0.16	10017.0	4	24	1	5	40.752205	-73.977372	yellow
3010	2014-05-24-01	57	0.16	10017.0	4	24	1	5	40.752205	-73.977372	yellow
3011	2014-05-24-01	57	0.16	10017.0	4	24	1	5	40.752205	-73.977372	yellow
3012	2014-05-24-01	57	0.16	10017.0	4	24	1	5	40.752205	-73.977372	yellow
3013	2014-05-24-01	57	0.16	11101.0	4	24	1	5	40.747862	-73.940342	yellow
3014	2014-05-24-01	57	0.16	11101.0	4	24	1	5	40.747862	-73.940342	yellow
3015	2014-05-24-01	57	0.16	11101.0	4	24	1	5	40.747862	-73.940342	yellow
3016	2014-05-24-01	57	0.16	11101.0	4	24	1	5	40.747862	-73.940342	yellow
3017	2014-05-24-01	57	0.16	11211.0	4	24	1	5	40.7163	-73.941	uber
3018	2014-05-24-01	57	0.16	11211.0	4	24	1	5	40.7163	-73.941	uber
3019	2014-05-24-01	57	0.16	11211.0	4	24	1	5	40.7163	-73.941	uber
3020	2014-05-24-01	57	0.16	11211.0	4	24	1	5	40.7163	-73.941	uber
3021	2014-05-24-01	57	0.16	11221.0	4	24	1	5	40.691462	-73.921726	yellow
3022	2014-05-24-01	57	0.16	11221.0	4	24	1	5	40.691462	-73.921726	yellow
3023	2014-05-24-01	57	0.16	11221.0	4	24	1	5	40.691462	-73.921726	yellow
3024	2014-05-24-01	57	0.16	11221.0	4	24	1	5	40.691462	-73.921726	yellow
3025	2014-05-24-01	57	0.25	10017.0	4	24	1	5	40.752205	-73.977372	yellow
3026	2014-05-24-01	57	0.25	10017.0	4	24	1	5	40.752205	-73.977372	yellow
3027	2014-05-24-01	57	0.25	10017.0	4	24	1	5	40.752205	-73.977372	yellow
3028	2014-05-24-01	57	0.25	10017.0	4	24	1	5	40.752205	-73.977372	yellow
3029	2014-05-24-01	57	0.25	11101.0	4	24	1	5	40.747862	-73.940342	yellow
3030	2014-05-24-01	57	0.25	11101.0	4	24	1	5	40.747862	-73.940342	yellow
3031	2014-05-24-01	57	0.25	11101.0	4	24	1	5	40.747862	-73.940342	yellow
3032	2014-05-24-01	57	0.25	11101.0	4	24	1	5	40.747862	-73.940342	yellow
3033	2014-05-24-01	57	0.25	11211.0	4	24	1	5	40.7163	-73.941	uber
3034	2014-05-24-01	57	0.25	11211.0	4	24	1	5	40.7163	-73.941	uber
3035	2014-05-24-01	57	0.25	11211.0	4	24	1	5	40.7163	-73.941	uber
3036	2014-05-24-01	57	0.25	11211.0	4	24	1	5	40.7163	-73.941	uber
3037	2014-05-24-01	57	0.25	11221.0	4	24	1	5	40.691462	-73.921726	yellow
3038	2014-05-24-01	57	0.25	11221.0	4	24	1	5	40.691462	-73.921726	yellow
3039	2014-05-24-01	57	0.25	11221.0	4	24	1	5	40.691462	-73.921726	yellow
3040	2014-05-24-01	57	0.25	11221.0	4	24	1	5	40.691462	-73.921726	yellow
3041	2014-05-24-01	57	0.41	10017.0	4	24	1	5	40.752205	-73.977372	yellow
3042	2014-05-24-01	57	0.41	10017.0	4	24	1	5	40.752205	-73.977372	yellow
3043	2014-05-24-01	57	0.41	10017.0	4	24	1	5	40.752205	-73.977372	yellow
3044	2014-05-24-01	57	0.41	10017.0	4	24	1	5	40.752205	-73.977372	yellow
3045	2014-05-24-01	57	0.41	11101.0	4	24	1	5	40.747862	-73.940342	yellow
3046	2014-05-24-01	57	0.41	11101.0	4	24	1	5	40.747862	-73.940342	yellow
3047	2014-05-24-01	57	0.41	11101.0	4	24	1	5	40.747862	-73.940342	yellow
3048	2014-05-24-01	57	0.41	11101.0	4	24	1	5	40.747862	-73.940342	yellow
3049	2014-05-24-01	57	0.41	11211.0	4	24	1	5	40.7163	-73.941	uber
3050	2014-05-24-01	57	0.41	11211.0	4	24	1	5	40.7163	-73.941	uber
3051	2014-05-24-01	57	0.41	11211.0	4	24	1	5	40.7163	-73.941	uber
3052	2014-05-24-01	57	0.41	11211.0	4	24	1	5	40.7163	-73.941	uber
3053	2014-05-24-01	57	0.41	11221.0	4	24	1	5	40.691462	-73.921726	yellow
3054	2014-05-24-01	57	0.41	11221.0	4	24	1	5	40.691462	-73.921726	yellow
3055	2014-05-24-01	57	0.41	11221.0	4	24	1	5	40.691462	-73.921726	yellow
3056	2014-05-24-01	57	0.41	11221.0	4	24	1	5	40.691462	-73.921726	yellow
3057	2014-05-24-02	56	0.06	10001.0	3	24	2	5	40.748672	-73.98881	yellow
3058	2014-05-24-02	56	0.06	10001.0	3	24	2	5	40.748672	-73.98881	yellow
3059	2014-05-24-02	56	0.06	10001.0	3	24	2	5	40.748672	-73.98881	yellow
3060	2014-05-24-02	56	0.06	10016.0	3	24	2	5	40.744784	-73.980813	yellow
3061	2014-05-24-02	56	0.06	10016.0	3	24	2	5	40.744784	-73.980813	yellow
3062	2014-05-24-02	56	0.06	10016.0	3	24	2	5	40.744784	-73.980813	yellow
3063	2014-05-24-02	56	0.06	10019.0	3	24	2	5	40.760309	-73.984921	yellow
3064	2014-05-24-02	56	0.06	10019.0	3	24	2	5	40.760309	-73.984921	yellow
3065	2014-05-24-02	56	0.06	10019.0	3	24	2	5	40.760309	-73.984921	yellow
3066	2014-05-24-02	56	0.06	10023.0	3	24	2	5	40.7716	-73.983192	yellow
3067	2014-05-24-02	56	0.06	10023.0	3	24	2	5	40.7716	-73.983192	yellow
3068	2014-05-24-02	56	0.06	10023.0	3	24	2	5	40.7716	-73.983192	yellow
3069	2014-05-24-02	56	0.1	10001.0	3	24	2	5	40.748672	-73.98881	yellow
3070	2014-05-24-02	56	0.1	10001.0	3	24	2	5	40.748672	-73.98881	yellow
3071	2014-05-24-02	56	0.1	10001.0	3	24	2	5	40.748672	-73.98881	yellow
3072	2014-05-24-02	56	0.1	10016.0	3	24	2	5	40.744784	-73.980813	yellow
3073	2014-05-24-02	56	0.1	10016.0	3	24	2	5	40.744784	-73.980813	yellow
3074	2014-05-24-02	56	0.1	10016.0	3	24	2	5	40.744784	-73.980813	yellow
3075	2014-05-24-02	56	0.1	10019.0	3	24	2	5	40.760309	-73.984921	yellow
3076	2014-05-24-02	56	0.1	10019.0	3	24	2	5	40.760309	-73.984921	yellow
3077	2014-05-24-02	56	0.1	10019.0	3	24	2	5	40.760309	-73.984921	yellow
3078	2014-05-24-02	56	0.1	10023.0	3	24	2	5	40.7716	-73.983192	yellow
3079	2014-05-24-02	56	0.1	10023.0	3	24	2	5	40.7716	-73.983192	yellow
3080	2014-05-24-02	56	0.1	10023.0	3	24	2	5	40.7716	-73.983192	yellow
3081	2014-05-24-02	57	0.1	10001.0	3	24	2	5	40.748672	-73.98881	yellow
3082	2014-05-24-02	57	0.1	10001.0	3	24	2	5	40.748672	-73.98881	yellow
3083	2014-05-24-02	57	0.1	10001.0	3	24	2	5	40.748672	-73.98881	yellow
3084	2014-05-24-02	57	0.1	10016.0	3	24	2	5	40.744784	-73.980813	yellow
3085	2014-05-24-02	57	0.1	10016.0	3	24	2	5	40.744784	-73.980813	yellow
3086	2014-05-24-02	57	0.1	10016.0	3	24	2	5	40.744784	-73.980813	yellow
3087	2014-05-24-02	57	0.1	10019.0	3	24	2	5	40.760309	-73.984921	yellow
3088	2014-05-24-02	57	0.1	10019.0	3	24	2	5	40.760309	-73.984921	yellow
3089	2014-05-24-02	57	0.1	10019.0	3	24	2	5	40.760309	-73.984921	yellow
3090	2014-05-24-02	57	0.1	10023.0	3	24	2	5	40.7716	-73.983192	yellow
3091	2014-05-24-02	57	0.1	10023.0	3	24	2	5	40.7716	-73.983192	yellow
3092	2014-05-24-02	57	0.1	10023.0	3	24	2	5	40.7716	-73.983192	yellow
3093	2014-05-24-03	56	0.04	11215.0	5	24	3	5	40.6584	-73.98100000000001	uber
3094	2014-05-24-03	56	0.04	11215.0	5	24	3	5	40.6584	-73.98100000000001	uber
3095	2014-05-24-03	56	0.04	11215.0	5	24	3	5	40.6584	-73.98100000000001	uber
3096	2014-05-24-03	56	0.04	11215.0	5	24	3	5	40.6584	-73.98100000000001	uber
3097	2014-05-24-03	56	0.04	11215.0	5	24	3	5	40.6584	-73.98100000000001	uber
3098	2014-05-24-03	57	0.01	11215.0	5	24	3	5	40.6584	-73.98100000000001	uber
3099	2014-05-24-03	57	0.01	11215.0	5	24	3	5	40.6584	-73.98100000000001	uber
3100	2014-05-24-03	57	0.01	11215.0	5	24	3	5	40.6584	-73.98100000000001	uber
3101	2014-05-24-03	57	0.01	11215.0	5	24	3	5	40.6584	-73.98100000000001	uber
3102	2014-05-24-03	57	0.01	11215.0	5	24	3	5	40.6584	-73.98100000000001	uber
3103	2014-05-24-03	57	0.06	11215.0	5	24	3	5	40.6584	-73.98100000000001	uber
3104	2014-05-24-03	57	0.06	11215.0	5	24	3	5	40.6584	-73.98100000000001	uber
3105	2014-05-24-03	57	0.06	11215.0	5	24	3	5	40.6584	-73.98100000000001	uber
3106	2014-05-24-03	57	0.06	11215.0	5	24	3	5	40.6584	-73.98100000000001	uber
3107	2014-05-24-03	57	0.06	11215.0	5	24	3	5	40.6584	-73.98100000000001	uber
3108	2014-05-24-03	57	0.09	11215.0	5	24	3	5	40.6584	-73.98100000000001	uber
3109	2014-05-24-03	57	0.09	11215.0	5	24	3	5	40.6584	-73.98100000000001	uber
3110	2014-05-24-03	57	0.09	11215.0	5	24	3	5	40.6584	-73.98100000000001	uber
3111	2014-05-24-03	57	0.09	11215.0	5	24	3	5	40.6584	-73.98100000000001	uber
3112	2014-05-24-03	57	0.09	11215.0	5	24	3	5	40.6584	-73.98100000000001	uber
3113	2014-05-24-03	57	0.2	11215.0	5	24	3	5	40.6584	-73.98100000000001	uber
3114	2014-05-24-03	57	0.2	11215.0	5	24	3	5	40.6584	-73.98100000000001	uber
3115	2014-05-24-03	57	0.2	11215.0	5	24	3	5	40.6584	-73.98100000000001	uber
3116	2014-05-24-03	57	0.2	11215.0	5	24	3	5	40.6584	-73.98100000000001	uber
3117	2014-05-24-03	57	0.2	11215.0	5	24	3	5	40.6584	-73.98100000000001	uber
3118	2014-05-24-04	57	0.06	10003.0	2	24	4	5	40.729261	-73.986805	yellow
3119	2014-05-24-04	57	0.06	10003.0	2	24	4	5	40.729261	-73.986805	yellow
3120	2014-05-24-04	57	0.06	10128.0	2	24	4	5	40.785089	-73.955877	yellow
3121	2014-05-24-04	57	0.06	10128.0	2	24	4	5	40.785089	-73.955877	yellow
3122	2014-05-24-04	57	0.1	10003.0	2	24	4	5	40.729261	-73.986805	yellow
3123	2014-05-24-04	57	0.1	10003.0	2	24	4	5	40.729261	-73.986805	yellow
3124	2014-05-24-04	57	0.1	10128.0	2	24	4	5	40.785089	-73.955877	yellow
3125	2014-05-24-04	57	0.1	10128.0	2	24	4	5	40.785089	-73.955877	yellow
3126	2014-05-24-06	57	0	10037.0	1	24	6	5	40.755285	-73.974261	yellow
3127	2014-05-24-07	57	0	10001.0	1	24	7	5	40.749342	-73.992008	yellow
3128	2014-05-24-07	57	0	10019.0	1	24	7	5	40.7686	-73.9872	uber
3129	2014-05-24-08	57	0	10010.0	1	24	8	5	40.7428	-73.9924	uber
3130	2014-05-24-08	57	0	11435.0	1	24	8	5	40.6978	-73.8097	uber
3131	2014-05-24-10	57	0	10001.0	1	24	10	5	40.74946	-73.991332	yellow
3132	2014-05-24-10	57	0	10018.0	1	24	10	5	40.750257	-73.98366	yellow
3133	2014-05-24-11	58	0	10010.0	1	24	11	5	40.740342	-73.986682	yellow
3134	2014-05-24-12	59	0	10005.0	1	24	12	5	40.7019	-74.0098	uber
3135	2014-05-24-12	59	0	10011.0	1	24	12	5	40.740225	-73.994117	yellow
3136	2014-05-24-12	59	0	10012.0	1	24	12	5	40.720652	-73.997157	yellow
3137	2014-05-24-12	59	0	11217.0	1	24	12	5	40.6813	-73.9725	uber
3138	2014-05-24-13	60	0	10011.0	1	24	13	5	40.735407	-73.994455	yellow
3139	2014-05-24-13	60	0	11201.0	1	24	13	5	40.6943	-73.9831	uber
3140	2014-05-24-14	64	0	10021.0	1	24	14	5	40.7683	-73.955	uber
3141	2014-05-24-14	64	0	11201.0	1	24	14	5	40.6935	-73.98	uber
3142	2014-05-24-15	65	0	10001.0	1	24	15	5	40.750195	-73.988849	yellow
3143	2014-05-24-15	65	0	10012.0	1	24	15	5	40.722356	-73.996988	yellow
3144	2014-05-24-15	65	0	10017.0	1	24	15	5	40.7517	-73.9688	uber
3145	2014-05-24-15	65	0	10019.0	1	24	15	5	40.7403	-73.9949	uber
3146	2014-05-24-16	69	0	10003.0	1	24	16	5	40.7304	-73.9937	uber
3147	2014-05-24-16	69	0	11211.0	1	24	16	5	40.7119	-73.9592	uber
3148	2014-05-24-17	69	0	10001.0	1	24	17	5	40.745252	-73.994517	yellow
3149	2014-05-24-17	69	0	10011.0	1	24	17	5	40.742655	-73.996437	yellow
3150	2014-05-24-17	69	0	10016.0	1	24	17	5	40.74713	-73.984954	yellow
3151	2014-05-24-17	69	0	10022.0	1	24	17	5	40.7783	-73.967	uber
3152	2014-05-24-17	69	0	10024.0	1	24	17	5	40.788882	-73.97045	yellow
3153	2014-05-24-18	69	0	10012.0	1	24	18	5	40.7249	-73.9984	uber
3154	2014-05-24-18	69	0	10035.0	1	24	18	5	40.7653	-73.9613	uber
3155	2014-05-24-18	69	0	10036.0	1	24	18	5	40.758297	-73.992388	yellow
3156	2014-05-24-19	66	0	10014.0	1	24	19	5	40.716117	-74.009135	yellow
3157	2014-05-24-19	66	0	10021.0	1	24	19	5	40.77044	-73.959877	yellow
3158	2014-05-24-20	60	0.1	10025.0	2	24	20	5	40.803416	-73.967145	yellow
3159	2014-05-24-20	60	0.1	10025.0	2	24	20	5	40.803416	-73.967145	yellow
3160	2014-05-24-20	60	0.1	10036.0	2	24	20	5	40.7586	-73.9928	uber
3161	2014-05-24-20	60	0.1	10036.0	2	24	20	5	40.7586	-73.9928	uber
3162	2014-05-24-20	62	0.02	10025.0	2	24	20	5	40.803416	-73.967145	yellow
3163	2014-05-24-20	62	0.02	10025.0	2	24	20	5	40.803416	-73.967145	yellow
3164	2014-05-24-20	62	0.02	10036.0	2	24	20	5	40.7586	-73.9928	uber
3165	2014-05-24-20	62	0.02	10036.0	2	24	20	5	40.7586	-73.9928	uber
3166	2014-05-24-21	60	0.02	10017.0	5	24	21	5	40.751177	-73.972137	yellow
3167	2014-05-24-21	60	0.02	10017.0	5	24	21	5	40.751177	-73.972137	yellow
3168	2014-05-24-21	60	0.02	10017.0	5	24	21	5	40.751177	-73.972137	yellow
3169	2014-05-24-21	60	0.02	10017.0	5	24	21	5	40.751177	-73.972137	yellow
3170	2014-05-24-21	60	0.02	10017.0	5	24	21	5	40.751177	-73.972137	yellow
3171	2014-05-24-21	60	0.02	10021.0	5	24	21	5	40.768782	-73.955455	yellow
3172	2014-05-24-21	60	0.02	10021.0	5	24	21	5	40.768782	-73.955455	yellow
3173	2014-05-24-21	60	0.02	10021.0	5	24	21	5	40.768782	-73.955455	yellow
3174	2014-05-24-21	60	0.02	10021.0	5	24	21	5	40.768782	-73.955455	yellow
3175	2014-05-24-21	60	0.02	10021.0	5	24	21	5	40.768782	-73.955455	yellow
3176	2014-05-24-21	60	0.02	10027.0	5	24	21	5	40.81796	-73.96093	yellow
3177	2014-05-24-21	60	0.02	10027.0	5	24	21	5	40.81796	-73.96093	yellow
3178	2014-05-24-21	60	0.02	10027.0	5	24	21	5	40.81796	-73.96093	yellow
3179	2014-05-24-21	60	0.02	10027.0	5	24	21	5	40.81796	-73.96093	yellow
3180	2014-05-24-21	60	0.02	10027.0	5	24	21	5	40.81796	-73.96093	yellow
3181	2014-05-24-21	60	0.05	10017.0	5	24	21	5	40.751177	-73.972137	yellow
3182	2014-05-24-21	60	0.05	10017.0	5	24	21	5	40.751177	-73.972137	yellow
3183	2014-05-24-21	60	0.05	10017.0	5	24	21	5	40.751177	-73.972137	yellow
3184	2014-05-24-21	60	0.05	10017.0	5	24	21	5	40.751177	-73.972137	yellow
3185	2014-05-24-21	60	0.05	10017.0	5	24	21	5	40.751177	-73.972137	yellow
3186	2014-05-24-21	60	0.05	10021.0	5	24	21	5	40.768782	-73.955455	yellow
3187	2014-05-24-21	60	0.05	10021.0	5	24	21	5	40.768782	-73.955455	yellow
3188	2014-05-24-21	60	0.05	10021.0	5	24	21	5	40.768782	-73.955455	yellow
3189	2014-05-24-21	60	0.05	10021.0	5	24	21	5	40.768782	-73.955455	yellow
3190	2014-05-24-21	60	0.05	10021.0	5	24	21	5	40.768782	-73.955455	yellow
3191	2014-05-24-21	60	0.05	10027.0	5	24	21	5	40.81796	-73.96093	yellow
3192	2014-05-24-21	60	0.05	10027.0	5	24	21	5	40.81796	-73.96093	yellow
3193	2014-05-24-21	60	0.05	10027.0	5	24	21	5	40.81796	-73.96093	yellow
3194	2014-05-24-21	60	0.05	10027.0	5	24	21	5	40.81796	-73.96093	yellow
3195	2014-05-24-21	60	0.05	10027.0	5	24	21	5	40.81796	-73.96093	yellow
3196	2014-05-24-21	60	0.17	10017.0	5	24	21	5	40.751177	-73.972137	yellow
3197	2014-05-24-21	60	0.17	10017.0	5	24	21	5	40.751177	-73.972137	yellow
3198	2014-05-24-21	60	0.17	10017.0	5	24	21	5	40.751177	-73.972137	yellow
3199	2014-05-24-21	60	0.17	10017.0	5	24	21	5	40.751177	-73.972137	yellow
3200	2014-05-24-21	60	0.17	10017.0	5	24	21	5	40.751177	-73.972137	yellow
3201	2014-05-24-21	60	0.17	10021.0	5	24	21	5	40.768782	-73.955455	yellow
3202	2014-05-24-21	60	0.17	10021.0	5	24	21	5	40.768782	-73.955455	yellow
3203	2014-05-24-21	60	0.17	10021.0	5	24	21	5	40.768782	-73.955455	yellow
3204	2014-05-24-21	60	0.17	10021.0	5	24	21	5	40.768782	-73.955455	yellow
3205	2014-05-24-21	60	0.17	10021.0	5	24	21	5	40.768782	-73.955455	yellow
3206	2014-05-24-21	60	0.17	10027.0	5	24	21	5	40.81796	-73.96093	yellow
3207	2014-05-24-21	60	0.17	10027.0	5	24	21	5	40.81796	-73.96093	yellow
3208	2014-05-24-21	60	0.17	10027.0	5	24	21	5	40.81796	-73.96093	yellow
3209	2014-05-24-21	60	0.17	10027.0	5	24	21	5	40.81796	-73.96093	yellow
3210	2014-05-24-21	60	0.17	10027.0	5	24	21	5	40.81796	-73.96093	yellow
3211	2014-05-24-21	60	0.2	10017.0	10	24	21	5	40.751177	-73.972137	yellow
3212	2014-05-24-21	60	0.2	10017.0	10	24	21	5	40.751177	-73.972137	yellow
3213	2014-05-24-21	60	0.2	10017.0	10	24	21	5	40.751177	-73.972137	yellow
3214	2014-05-24-21	60	0.2	10017.0	10	24	21	5	40.751177	-73.972137	yellow
3215	2014-05-24-21	60	0.2	10017.0	10	24	21	5	40.751177	-73.972137	yellow
3216	2014-05-24-21	60	0.2	10017.0	10	24	21	5	40.751177	-73.972137	yellow
3217	2014-05-24-21	60	0.2	10017.0	10	24	21	5	40.751177	-73.972137	yellow
3218	2014-05-24-21	60	0.2	10017.0	10	24	21	5	40.751177	-73.972137	yellow
3219	2014-05-24-21	60	0.2	10017.0	10	24	21	5	40.751177	-73.972137	yellow
3220	2014-05-24-21	60	0.2	10017.0	10	24	21	5	40.751177	-73.972137	yellow
3221	2014-05-24-21	60	0.2	10021.0	10	24	21	5	40.768782	-73.955455	yellow
3222	2014-05-24-21	60	0.2	10021.0	10	24	21	5	40.768782	-73.955455	yellow
3223	2014-05-24-21	60	0.2	10021.0	10	24	21	5	40.768782	-73.955455	yellow
3224	2014-05-24-21	60	0.2	10021.0	10	24	21	5	40.768782	-73.955455	yellow
3225	2014-05-24-21	60	0.2	10021.0	10	24	21	5	40.768782	-73.955455	yellow
3226	2014-05-24-21	60	0.2	10021.0	10	24	21	5	40.768782	-73.955455	yellow
3227	2014-05-24-21	60	0.2	10021.0	10	24	21	5	40.768782	-73.955455	yellow
3228	2014-05-24-21	60	0.2	10021.0	10	24	21	5	40.768782	-73.955455	yellow
3229	2014-05-24-21	60	0.2	10021.0	10	24	21	5	40.768782	-73.955455	yellow
3230	2014-05-24-21	60	0.2	10021.0	10	24	21	5	40.768782	-73.955455	yellow
3231	2014-05-24-21	60	0.2	10027.0	10	24	21	5	40.81796	-73.96093	yellow
3232	2014-05-24-21	60	0.2	10027.0	10	24	21	5	40.81796	-73.96093	yellow
3233	2014-05-24-21	60	0.2	10027.0	10	24	21	5	40.81796	-73.96093	yellow
3234	2014-05-24-21	60	0.2	10027.0	10	24	21	5	40.81796	-73.96093	yellow
3235	2014-05-24-21	60	0.2	10027.0	10	24	21	5	40.81796	-73.96093	yellow
3236	2014-05-24-21	60	0.2	10027.0	10	24	21	5	40.81796	-73.96093	yellow
3237	2014-05-24-21	60	0.2	10027.0	10	24	21	5	40.81796	-73.96093	yellow
3238	2014-05-24-21	60	0.2	10027.0	10	24	21	5	40.81796	-73.96093	yellow
3239	2014-05-24-21	60	0.2	10027.0	10	24	21	5	40.81796	-73.96093	yellow
3240	2014-05-24-21	60	0.2	10027.0	10	24	21	5	40.81796	-73.96093	yellow
3241	2014-05-24-22	60	0.01	10001.0	3	24	22	5	40.74467	-73.988865	yellow
3242	2014-05-24-22	60	0.01	10001.0	3	24	22	5	40.74467	-73.988865	yellow
3243	2014-05-24-22	60	0.01	10001.0	3	24	22	5	40.74467	-73.988865	yellow
3244	2014-05-24-22	60	0.01	10013.0	3	24	22	5	40.7206	-74.0066	uber
3245	2014-05-24-22	60	0.01	10013.0	3	24	22	5	40.7206	-74.0066	uber
3246	2014-05-24-22	60	0.01	10013.0	3	24	22	5	40.7206	-74.0066	uber
3247	2014-05-24-22	60	0.01	10036.0	3	24	22	5	40.7606	-73.991	uber
3248	2014-05-24-22	60	0.01	10036.0	3	24	22	5	40.7606	-73.991	uber
3249	2014-05-24-22	60	0.01	10036.0	3	24	22	5	40.7606	-73.991	uber
